shipping date (DateOrders),YEAR,Month,Day
12/12/2017 8:50:00 AM,2017,12,12
2/13/2017 12:03:00 PM,2017,2,13
5/13/2017 7:59:00 PM,2017,5,13
6/13/2015 12:33:00 PM,2015,6,13
1/14/2016 2:37:00 AM,2016,1,14
8/14/2015 3:06:00 PM,2015,8,14
10/14/2015 3:22:00 PM,2015,10,14
10/14/2016 3:39:00 AM,2016,10,14
11/14/2017 10:32:00 PM,2017,11,14
1/15/2018 1:15:00 AM,2018,1,15
2/15/2015 10:00:00 PM,2015,2,15
6/16/2015 7:07:00 AM,2015,6,16
7/16/2017 4:34:00 AM,2017,7,16
9/16/2015 5:14:00 PM,2015,9,16
11/16/2016 2:48:00 AM,2016,11,16
3/17/2016 5:26:00 PM,2016,3,17
9/17/2016 8:56:00 AM,2016,9,17
10/17/2015 12:44:00 PM,2015,10,17
12/17/2016 8:01:00 PM,2016,12,17
1/19/2015 4:37:00 AM,2015,1,19
2/19/2015 11:13:00 PM,2015,2,19
4/19/2017 9:04:00 PM,2017,4,19
8/19/2017 7:09:00 PM,2017,8,19
12/19/2016 9:04:00 PM,2016,12,19
1/20/2018 8:15:00 AM,2018,1,20
3/20/2016 3:56:00 AM,2016,3,20
7/20/2015 7:20:00 PM,2015,7,20
11/20/2016 11:02:00 PM,2016,11,20
2/22/2017 1:11:00 AM,2017,2,22
3/22/2016 1:02:00 PM,2016,3,22
7/22/2016 9:27:00 PM,2016,7,22
7/23/2016 9:58:00 PM,2016,7,23
9/23/2016 2:32:00 AM,2016,9,23
12/25/2017 2:04:00 PM,2017,12,25
6/26/2017 2:25:00 AM,2017,6,26
4/27/2015 1:46:00 AM,2015,4,27
5/27/2015 12:29:00 AM,2015,5,27
6/27/2016 11:56:00 PM,2016,6,27
7/28/2016 1:49:00 AM,2016,7,28
7/28/2017 2:22:00 AM,2017,7,28
11/28/2016 6:59:00 PM,2016,11,28
5/29/2017 3:40:00 AM,2017,5,29
8/29/2016 9:55:00 PM,2016,8,29
1/30/2018 2:59:00 AM,2018,1,30
3/30/2015 8:17:00 AM,2015,3,30
4/30/2016 3:52:00 AM,2016,4,30
4/30/2017 2:40:00 AM,2017,4,30
9/30/2015 2:57:00 AM,2015,9,30
3/1/2015 8:35:00 PM,2015,3,1
8/1/2016 2:36:00 PM,2016,8,1
2/2/2015 6:47:00 AM,2015,2,2
3/3/2015 9:59:00 PM,2015,3,3
9/3/2017 7:13:00 AM,2017,9,3
9/4/2016 4:13:00 AM,2016,9,4
10/5/2015 10:54:00 PM,2015,10,5
1/6/2018 3:01:00 AM,2018,1,6
12/6/2015 8:43:00 PM,2015,12,6
1/7/2016 2:06:00 AM,2016,1,7
2/7/2017 10:55:00 PM,2017,2,7
3/7/2016 1:19:00 AM,2016,3,7
4/7/2017 4:37:00 AM,2017,4,7
11/7/2017 5:17:00 PM,2017,11,7
2/8/2015 6:15:00 AM,2015,2,8
6/9/2017 9:58:00 AM,2017,6,9
3/10/2015 10:04:00 AM,2015,3,10
5/10/2015 1:24:00 AM,2015,5,10
8/10/2017 10:45:00 AM,2017,8,10
11/11/2015 6:55:00 AM,2015,11,11
2/12/2016 9:19:00 PM,2016,2,12
5/12/2017 2:33:00 PM,2017,5,12
7/12/2016 12:06:00 AM,2016,7,12
9/13/2017 4:13:00 AM,2017,9,13
10/13/2017 11:27:00 PM,2017,10,13
7/14/2016 10:15:00 AM,2016,7,14
12/14/2017 8:28:00 AM,2017,12,14
6/16/2016 11:26:00 PM,2016,6,16
5/17/2016 12:20:00 PM,2016,5,17
8/17/2016 5:18:00 AM,2016,8,17
9/17/2016 12:21:00 AM,2016,9,17
11/17/2016 11:08:00 AM,2016,11,17
12/17/2017 4:42:00 PM,2017,12,17
8/18/2016 11:20:00 PM,2016,8,18
11/18/2016 9:54:00 AM,2016,11,18
8/19/2015 9:45:00 PM,2015,8,19
9/19/2015 7:36:00 PM,2015,9,19
10/19/2015 7:49:00 AM,2015,10,19
5/20/2016 2:53:00 PM,2016,5,20
9/20/2017 7:53:00 AM,2017,9,20
12/20/2016 12:13:00 AM,2016,12,20
4/21/2016 6:46:00 PM,2016,4,21
9/21/2015 2:36:00 PM,2015,9,21
3/22/2015 3:50:00 PM,2015,3,22
3/22/2017 5:15:00 PM,2017,3,22
7/22/2016 9:06:00 PM,2016,7,22
11/22/2017 9:18:00 PM,2017,11,22
12/22/2016 3:59:00 PM,2016,12,22
1/23/2018 1:14:00 AM,2018,1,23
3/23/2017 9:27:00 PM,2017,3,23
7/23/2017 3:09:00 PM,2017,7,23
1/25/2018 7:43:00 AM,2018,1,25
8/26/2017 3:48:00 PM,2017,8,26
3/28/2016 7:52:00 PM,2016,3,28
5/28/2015 6:16:00 AM,2015,5,28
5/28/2017 3:25:00 PM,2017,5,28
6/28/2016 5:27:00 PM,2016,6,28
9/28/2017 8:09:00 PM,2017,9,28
3/29/2016 1:12:00 PM,2016,3,29
4/29/2015 12:53:00 AM,2015,4,29
8/29/2016 9:39:00 AM,2016,8,29
8/29/2017 3:06:00 PM,2017,8,29
11/1/2017 8:53:00 AM,2017,11,1
5/3/2016 11:19:00 PM,2016,5,3
10/4/2017 6:02:00 PM,2017,10,4
8/6/2015 12:24:00 AM,2015,8,6
10/7/2015 9:57:00 AM,2015,10,7
12/7/2015 1:43:00 PM,2015,12,7
8/8/2016 5:19:00 AM,2016,8,8
11/8/2016 1:15:00 PM,2016,11,8
1/10/2016 11:18:00 PM,2016,1,10
3/10/2017 2:23:00 AM,2017,3,10
4/11/2017 10:39:00 PM,2017,4,11
1/12/2016 8:35:00 AM,2016,1,12
4/12/2015 4:35:00 AM,2015,4,12
7/12/2015 4:38:00 AM,2015,7,12
8/14/2016 7:14:00 AM,2016,8,14
11/14/2015 7:42:00 PM,2015,11,14
1/15/2015 6:17:00 AM,2015,1,15
8/15/2017 3:44:00 AM,2017,8,15
10/15/2017 8:23:00 AM,2017,10,15
1/16/2018 9:28:00 PM,2018,1,16
5/16/2015 3:08:00 AM,2015,5,16
3/17/2015 4:16:00 AM,2015,3,17
6/17/2016 2:35:00 AM,2016,6,17
10/17/2016 12:24:00 PM,2016,10,17
9/18/2016 1:13:00 AM,2016,9,18
12/19/2016 12:03:00 AM,2016,12,19
2/20/2015 5:22:00 AM,2015,2,20
7/20/2016 2:37:00 PM,2016,7,20
11/20/2015 4:38:00 AM,2015,11,20
8/21/2017 8:01:00 PM,2017,8,21
1/22/2018 1:04:00 AM,2018,1,22
7/22/2016 3:56:00 AM,2016,7,22
9/22/2016 11:49:00 PM,2016,9,22
1/23/2016 1:34:00 AM,2016,1,23
4/24/2017 6:21:00 AM,2017,4,24
4/24/2017 11:36:00 AM,2017,4,24
12/24/2015 8:52:00 PM,2015,12,24
7/25/2015 11:37:00 AM,2015,7,25
8/25/2016 8:21:00 AM,2016,8,25
3/27/2017 4:07:00 AM,2017,3,27
6/27/2017 10:43:00 PM,2017,6,27
11/27/2015 2:04:00 PM,2015,11,27
11/27/2017 8:45:00 PM,2017,11,27
2/28/2015 9:38:00 PM,2015,2,28
1/30/2015 8:32:00 AM,2015,1,30
2/1/2015 1:06:00 PM,2015,2,1
6/1/2015 11:47:00 PM,2015,6,1
7/1/2017 5:59:00 PM,2017,7,1
8/1/2017 12:52:00 PM,2017,8,1
7/2/2016 5:22:00 AM,2016,7,2
1/4/2018 1:47:00 PM,2018,1,4
2/4/2016 1:22:00 AM,2016,2,4
7/4/2017 8:05:00 AM,2017,7,4
12/4/2017 1:24:00 PM,2017,12,4
2/5/2017 4:11:00 AM,2017,2,5
10/6/2016 6:38:00 AM,2016,10,6
9/7/2015 8:14:00 AM,2015,9,7
1/8/2016 11:29:00 PM,2016,1,8
4/9/2017 4:58:00 PM,2017,4,9
8/9/2016 2:36:00 PM,2016,8,9
12/9/2017 3:45:00 AM,2017,12,9
12/9/2017 6:17:00 PM,2017,12,9
4/10/2016 4:20:00 PM,2016,4,10
11/10/2015 8:03:00 PM,2015,11,10
11/10/2017 2:50:00 PM,2017,11,10
4/11/2015 4:19:00 PM,2015,4,11
1/12/2017 12:01:00 AM,2017,1,12
2/12/2016 12:08:00 AM,2016,2,12
7/12/2015 9:06:00 PM,2015,7,12
10/12/2017 11:01:00 AM,2017,10,12
8/13/2017 5:29:00 AM,2017,8,13
12/13/2016 3:44:00 AM,2016,12,13
12/13/2017 4:27:00 AM,2017,12,13
1/14/2015 5:35:00 AM,2015,1,14
11/14/2015 7:26:00 AM,2015,11,14
2/16/2017 8:01:00 AM,2017,2,16
4/16/2016 7:50:00 PM,2016,4,16
12/17/2016 2:09:00 AM,2016,12,17
12/18/2016 3:07:00 PM,2016,12,18
4/19/2017 4:05:00 AM,2017,4,19
6/19/2016 2:03:00 AM,2016,6,19
7/19/2016 3:35:00 AM,2016,7,19
11/19/2016 10:46:00 AM,2016,11,19
12/19/2016 10:12:00 AM,2016,12,19
1/20/2017 4:54:00 AM,2017,1,20
6/20/2017 3:28:00 AM,2017,6,20
3/21/2016 2:32:00 AM,2016,3,21
11/21/2015 6:54:00 AM,2015,11,21
1/22/2017 3:04:00 PM,2017,1,22
8/22/2016 7:24:00 AM,2016,8,22
2/23/2017 2:45:00 AM,2017,2,23
3/23/2016 10:14:00 AM,2016,3,23
4/23/2015 1:15:00 AM,2015,4,23
4/23/2017 9:09:00 PM,2017,4,23
5/23/2016 7:31:00 AM,2016,5,23
8/23/2015 12:33:00 AM,2015,8,23
2/24/2016 12:49:00 AM,2016,2,24
9/24/2015 4:42:00 AM,2015,9,24
12/24/2017 7:09:00 PM,2017,12,24
3/26/2015 2:41:00 PM,2015,3,26
9/26/2016 8:24:00 AM,2016,9,26
12/26/2015 4:55:00 AM,2015,12,26
3/27/2015 8:27:00 PM,2015,3,27
3/27/2017 12:42:00 PM,2017,3,27
9/27/2017 6:18:00 AM,2017,9,27
10/27/2015 2:44:00 AM,2015,10,27
12/27/2015 10:21:00 AM,2015,12,27
3/28/2017 11:49:00 AM,2017,3,28
10/28/2015 11:51:00 AM,2015,10,28
11/28/2016 11:59:00 AM,2016,11,28
1/29/2016 5:29:00 PM,2016,1,29
12/29/2017 12:24:00 AM,2017,12,29
1/30/2016 12:14:00 PM,2016,1,30
1/30/2016 9:00:00 PM,2016,1,30
6/30/2016 1:25:00 PM,2016,6,30
11/30/2015 5:08:00 AM,2015,11,30
5/31/2016 1:07:00 AM,2016,5,31
2/1/2017 2:26:00 AM,2017,2,1
10/1/2017 6:28:00 AM,2017,10,1
1/2/2016 1:25:00 AM,2016,1,2
1/2/2016 8:10:00 PM,2016,1,2
6/2/2016 1:22:00 AM,2016,6,2
8/2/2016 2:57:00 PM,2016,8,2
10/3/2015 4:36:00 PM,2015,10,3
11/3/2015 11:29:00 AM,2015,11,3
5/4/2015 2:48:00 AM,2015,5,4
4/5/2015 7:55:00 AM,2015,4,5
3/7/2016 2:38:00 PM,2016,3,7
1/8/2015 12:26:00 PM,2015,1,8
1/8/2015 11:38:00 PM,2015,1,8
4/8/2016 2:57:00 PM,2016,4,8
11/8/2016 10:21:00 PM,2016,11,8
12/8/2016 11:37:00 AM,2016,12,8
2/9/2017 6:43:00 PM,2017,2,9
2/9/2017 11:48:00 PM,2017,2,9
4/9/2016 7:19:00 PM,2016,4,9
11/9/2016 8:41:00 AM,2016,11,9
12/9/2015 4:46:00 AM,2015,12,9
4/11/2016 12:39:00 PM,2016,4,11
5/11/2017 1:15:00 AM,2017,5,11
11/11/2016 4:50:00 AM,2016,11,11
7/12/2017 7:59:00 AM,2017,7,12
9/12/2016 11:34:00 AM,2016,9,12
9/12/2017 7:02:00 AM,2017,9,12
1/13/2018 1:57:00 AM,2018,1,13
10/13/2015 4:30:00 AM,2015,10,13
1/14/2015 4:06:00 PM,2015,1,14
2/14/2016 6:52:00 PM,2016,2,14
6/14/2015 5:38:00 PM,2015,6,14
9/14/2016 11:28:00 PM,2016,9,14
10/14/2015 4:30:00 AM,2015,10,14
12/14/2015 5:54:00 PM,2015,12,14
2/17/2015 12:48:00 AM,2015,2,17
4/19/2015 9:55:00 PM,2015,4,19
5/19/2017 6:19:00 AM,2017,5,19
4/21/2016 6:10:00 AM,2016,4,21
4/21/2017 3:17:00 PM,2017,4,21
6/21/2015 12:17:00 AM,2015,6,21
8/21/2015 6:09:00 AM,2015,8,21
2/22/2015 3:41:00 PM,2015,2,22
5/22/2015 12:51:00 AM,2015,5,22
8/23/2017 2:04:00 PM,2017,8,23
7/24/2016 8:55:00 PM,2016,7,24
9/24/2015 3:18:00 AM,2015,9,24
6/26/2017 2:40:00 PM,2017,6,26
7/26/2016 11:12:00 PM,2016,7,26
10/26/2017 2:04:00 AM,2017,10,26
11/27/2016 4:17:00 AM,2016,11,27
7/30/2016 8:13:00 PM,2016,7,30
8/30/2017 10:12:00 AM,2017,8,30
3/31/2017 4:06:00 AM,2017,3,31
6/1/2016 6:59:00 AM,2016,6,1
1/2/2017 5:27:00 AM,2017,1,2
3/2/2015 1:40:00 AM,2015,3,2
3/2/2016 4:19:00 AM,2016,3,2
3/2/2017 4:51:00 AM,2017,3,2
6/2/2015 1:11:00 PM,2015,6,2
6/2/2015 10:23:00 PM,2015,6,2
9/2/2015 9:02:00 PM,2015,9,2
9/2/2017 3:01:00 AM,2017,9,2
10/2/2016 9:31:00 PM,2016,10,2
6/22/2016 4:09:00 AM,2016,6,22
8/22/2017 1:43:00 PM,2017,8,22
10/22/2015 12:38:00 AM,2015,10,22
11/22/2015 6:22:00 AM,2015,11,22
1/24/2016 4:01:00 AM,2016,1,24
2/26/2017 5:17:00 PM,2017,2,26
6/26/2017 11:57:00 PM,2017,6,26
9/26/2016 8:34:00 AM,2016,9,26
1/27/2015 7:35:00 PM,2015,1,27
12/27/2015 3:47:00 PM,2015,12,27
8/28/2016 2:08:00 AM,2016,8,28
11/29/2017 2:11:00 AM,2017,11,29
3/30/2015 6:47:00 PM,2015,3,30
4/30/2015 6:55:00 PM,2015,4,30
10/30/2017 4:36:00 PM,2017,10,30
3/31/2015 6:32:00 AM,2015,3,31
5/31/2017 8:03:00 AM,2017,5,31
8/31/2016 9:34:00 PM,2016,8,31
10/31/2017 4:20:00 AM,2017,10,31
7/1/2015 8:40:00 PM,2015,7,1
1/2/2016 1:14:00 AM,2016,1,2
2/2/2017 4:32:00 AM,2017,2,2
2/2/2017 6:17:00 AM,2017,2,2
5/2/2015 11:34:00 AM,2015,5,2
10/2/2015 2:30:00 PM,2015,10,2
7/3/2015 12:05:00 AM,2015,7,3
12/3/2015 7:09:00 PM,2015,12,3
1/4/2016 2:12:00 PM,2016,1,4
4/4/2016 9:20:00 PM,2016,4,4
12/4/2015 3:44:00 AM,2015,12,4
7/5/2017 6:41:00 PM,2017,7,5
1/6/2018 11:09:00 PM,2018,1,6
4/6/2015 9:41:00 AM,2015,4,6
10/6/2017 1:34:00 AM,2017,10,6
6/8/2017 7:57:00 PM,2017,6,8
7/8/2017 4:03:00 PM,2017,7,8
5/9/2017 6:04:00 PM,2017,5,9
7/9/2017 4:14:00 PM,2017,7,9
2/10/2015 8:53:00 AM,2015,2,10
1/11/2015 12:57:00 PM,2015,1,11
1/11/2016 2:43:00 PM,2016,1,11
3/11/2015 6:44:00 AM,2015,3,11
5/11/2016 6:45:00 PM,2016,5,11
6/11/2015 1:00:00 AM,2015,6,11
10/11/2016 6:16:00 AM,2016,10,11
11/11/2016 4:39:00 AM,2016,11,11
12/11/2015 10:49:00 PM,2015,12,11
2/12/2015 4:56:00 PM,2015,2,12
3/12/2017 6:40:00 PM,2017,3,12
3/13/2016 1:39:00 PM,2016,3,13
12/14/2016 11:32:00 PM,2016,12,14
7/15/2016 10:57:00 AM,2016,7,15
7/15/2017 7:23:00 PM,2017,7,15
10/15/2017 10:08:00 AM,2017,10,15
12/15/2017 5:30:00 AM,2017,12,15
11/17/2015 5:15:00 PM,2015,11,17
1/18/2017 3:41:00 AM,2017,1,18
1/19/2016 3:14:00 PM,2016,1,19
5/19/2016 12:57:00 PM,2016,5,19
7/19/2015 10:14:00 AM,2015,7,19
1/20/2016 2:21:00 PM,2016,1,20
4/20/2017 1:32:00 PM,2017,4,20
10/20/2016 6:42:00 PM,2016,10,20
11/20/2016 11:23:00 PM,2016,11,20
1/21/2017 1:34:00 AM,2017,1,21
4/21/2017 8:06:00 AM,2017,4,21
1/22/2015 4:21:00 AM,2015,1,22
6/23/2017 3:01:00 AM,2017,6,23
7/23/2016 12:52:00 PM,2016,7,23
12/24/2017 12:56:00 AM,2017,12,24
4/25/2015 9:54:00 PM,2015,4,25
8/25/2017 11:42:00 PM,2017,8,25
10/25/2016 12:33:00 PM,2016,10,25
6/26/2015 5:16:00 PM,2015,6,26
12/26/2016 4:19:00 PM,2016,12,26
8/27/2015 5:58:00 AM,2015,8,27
12/28/2017 5:28:00 AM,2017,12,28
1/29/2017 7:21:00 AM,2017,1,29
3/29/2015 2:35:00 PM,2015,3,29
4/29/2015 4:49:00 PM,2015,4,29
4/29/2016 5:22:00 PM,2016,4,29
9/29/2015 12:35:00 AM,2015,9,29
10/30/2015 11:29:00 AM,2015,10,30
10/31/2017 1:21:00 AM,2017,10,31
1/1/2017 5:43:00 PM,2017,1,1
3/1/2015 6:40:00 PM,2015,3,1
11/1/2017 3:12:00 PM,2017,11,1
7/2/2015 6:45:00 AM,2015,7,2
8/2/2017 6:23:00 AM,2017,8,2
11/2/2016 3:00:00 PM,2016,11,2
2/3/2018 11:55:00 AM,2018,2,3
10/3/2017 7:47:00 PM,2017,10,3
6/4/2015 9:51:00 PM,2015,6,4
1/5/2016 11:29:00 PM,2016,1,5
8/5/2015 10:49:00 PM,2015,8,5
10/5/2017 8:29:00 PM,2017,10,5
2/6/2017 3:08:00 AM,2017,2,6
8/6/2016 5:19:00 AM,2016,8,6
8/7/2017 10:03:00 AM,2017,8,7
6/8/2017 2:21:00 PM,2017,6,8
7/8/2016 2:01:00 AM,2016,7,8
10/8/2016 12:46:00 PM,2016,10,8
2/9/2017 6:17:00 AM,2017,2,9
7/9/2017 12:59:00 AM,2017,7,9
5/10/2016 2:54:00 PM,2016,5,10
5/10/2017 9:55:00 PM,2017,5,10
6/10/2017 9:00:00 PM,2017,6,10
6/11/2015 4:46:00 PM,2015,6,11
6/11/2016 1:53:00 AM,2016,6,11
3/12/2017 5:11:00 AM,2017,3,12
1/13/2018 9:40:00 AM,2018,1,13
2/13/2017 5:13:00 AM,2017,2,13
4/13/2015 6:46:00 PM,2015,4,13
6/13/2017 1:33:00 AM,2017,6,13
2/14/2016 1:16:00 PM,2016,2,14
2/14/2017 5:24:00 AM,2017,2,14
10/16/2015 11:04:00 PM,2015,10,16
11/16/2017 12:38:00 AM,2017,11,16
5/17/2017 11:55:00 AM,2017,5,17
10/17/2017 8:17:00 PM,2017,10,17
6/18/2015 4:45:00 PM,2015,6,18
11/18/2016 1:34:00 PM,2016,11,18
6/19/2015 1:26:00 PM,2015,6,19
1/20/2015 10:24:00 PM,2015,1,20
3/20/2017 6:18:00 PM,2017,3,20
12/20/2016 9:46:00 PM,2016,12,20
6/21/2017 11:05:00 PM,2017,6,21
1/22/2018 12:58:00 PM,2018,1,22
1/22/2018 9:02:00 PM,2018,1,22
6/22/2016 5:49:00 PM,2016,6,22
8/23/2016 3:16:00 PM,2016,8,23
11/23/2017 1:24:00 PM,2017,11,23
6/24/2015 8:04:00 PM,2015,6,24
1/25/2016 6:12:00 PM,2016,1,25
9/25/2017 6:55:00 PM,2017,9,25
8/26/2016 2:55:00 PM,2016,8,26
12/26/2017 2:46:00 PM,2017,12,26
6/27/2015 8:52:00 AM,2015,6,27
9/27/2016 9:53:00 AM,2016,9,27
2/28/2015 3:09:00 PM,2015,2,28
3/28/2016 11:17:00 AM,2016,3,28
5/28/2016 11:59:00 PM,2016,5,28
9/28/2015 1:33:00 AM,2015,9,28
11/28/2016 11:28:00 AM,2016,11,28
12/28/2017 8:27:00 AM,2017,12,28
12/28/2017 10:12:00 AM,2017,12,28
3/29/2017 8:35:00 PM,2017,3,29
9/29/2015 12:56:00 PM,2015,9,29
6/30/2015 5:26:00 PM,2015,6,30
3/31/2016 2:41:00 AM,2016,3,31
8/31/2015 9:54:00 AM,2015,8,31
3/2/2017 5:06:00 AM,2017,3,2
5/2/2017 2:55:00 PM,2017,5,2
12/2/2015 2:25:00 PM,2015,12,2
2/3/2016 7:51:00 AM,2016,2,3
8/3/2016 6:22:00 AM,2016,8,3
11/3/2015 6:14:00 AM,2015,11,3
6/4/2016 8:38:00 PM,2016,6,4
12/4/2017 8:14:00 PM,2017,12,4
3/5/2017 6:46:00 AM,2017,3,5
6/5/2017 12:46:00 PM,2017,6,5
8/5/2016 2:10:00 AM,2016,8,5
1/6/2015 6:44:00 PM,2015,1,6
4/6/2017 10:56:00 AM,2017,4,6
10/6/2016 10:13:00 PM,2016,10,6
4/7/2016 8:06:00 AM,2016,4,7
1/8/2015 5:57:00 AM,2015,1,8
7/8/2017 2:18:00 PM,2017,7,8
10/8/2017 8:34:00 AM,2017,10,8
11/8/2016 4:50:00 AM,2016,11,8
5/9/2017 12:17:00 PM,2017,5,9
10/10/2015 5:55:00 AM,2015,10,10
1/11/2018 5:43:00 PM,2018,1,11
5/12/2017 9:18:00 PM,2017,5,12
7/12/2015 4:33:00 PM,2015,7,12
8/13/2017 9:00:00 AM,2017,8,13
4/15/2016 3:32:00 AM,2016,4,15
9/16/2017 2:17:00 AM,2017,9,16
1/17/2018 6:03:00 PM,2018,1,17
3/17/2015 10:19:00 PM,2015,3,17
9/17/2016 12:11:00 AM,2016,9,17
10/17/2015 9:56:00 AM,2015,10,17
11/17/2017 5:16:00 PM,2017,11,17
12/17/2017 6:38:00 PM,2017,12,17
1/19/2016 11:33:00 AM,2016,1,19
1/19/2017 8:09:00 PM,2017,1,19
5/20/2017 4:23:00 AM,2017,5,20
11/21/2016 11:44:00 PM,2016,11,21
7/23/2017 10:15:00 AM,2017,7,23
10/23/2017 4:26:00 PM,2017,10,23
11/23/2017 12:58:00 AM,2017,11,23
1/24/2015 5:19:00 PM,2015,1,24
3/24/2017 12:37:00 AM,2017,3,24
8/24/2016 8:42:00 PM,2016,8,24
9/24/2015 3:29:00 AM,2015,9,24
6/25/2015 4:34:00 PM,2015,6,25
6/25/2017 9:25:00 AM,2017,6,25
6/26/2017 8:01:00 AM,2017,6,26
7/27/2015 12:04:00 AM,2015,7,27
7/27/2017 3:56:00 PM,2017,7,27
4/28/2017 1:32:00 PM,2017,4,28
12/28/2015 5:27:00 AM,2015,12,28
5/29/2015 11:37:00 PM,2015,5,29
1/31/2015 11:10:00 AM,2015,1,31
3/31/2017 1:08:00 AM,2017,3,31
7/31/2017 1:29:00 AM,2017,7,31
12/31/2015 5:37:00 AM,2015,12,31
9/1/2015 2:01:00 PM,2015,9,1
10/1/2017 4:33:00 AM,2017,10,1
9/2/2017 10:27:00 AM,2017,9,2
2/3/2017 10:14:00 PM,2017,2,3
5/3/2015 11:34:00 AM,2015,5,3
8/3/2017 3:35:00 AM,2017,8,3
12/3/2015 8:54:00 PM,2015,12,3
4/4/2016 12:51:00 PM,2016,4,4
4/4/2016 4:52:00 PM,2016,4,4
5/4/2016 11:50:00 AM,2016,5,4
12/4/2017 11:59:00 AM,2017,12,4
1/5/2016 6:34:00 PM,2016,1,5
4/5/2016 2:52:00 AM,2016,4,5
6/6/2015 6:37:00 AM,2015,6,6
9/6/2017 7:23:00 AM,2017,9,6
10/6/2017 3:56:00 PM,2017,10,6
7/8/2016 1:56:00 PM,2016,7,8
10/9/2015 10:39:00 AM,2015,10,9
3/11/2016 4:02:00 PM,2016,3,11
8/13/2015 12:49:00 PM,2015,8,13
8/14/2017 10:13:00 PM,2017,8,14
9/14/2017 3:05:00 PM,2017,9,14
1/15/2015 9:47:00 AM,2015,1,15
1/15/2017 3:31:00 AM,2017,1,15
3/15/2015 4:11:00 PM,2015,3,15
4/15/2016 1:42:00 PM,2016,4,15
12/16/2015 3:27:00 PM,2015,12,16
8/17/2015 6:10:00 AM,2015,8,17
6/18/2016 10:33:00 PM,2016,6,18
9/18/2016 10:04:00 PM,2016,9,18
3/19/2015 2:26:00 PM,2015,3,19
4/20/2016 7:24:00 AM,2016,4,20
1/21/2015 7:20:00 AM,2015,1,21
1/21/2016 12:41:00 AM,2016,1,21
2/21/2016 7:49:00 PM,2016,2,21
5/21/2017 4:49:00 PM,2017,5,21
6/21/2016 5:22:00 PM,2016,6,21
9/22/2017 3:46:00 PM,2017,9,22
1/23/2017 1:29:00 PM,2017,1,23
3/23/2017 10:09:00 AM,2017,3,23
5/24/2015 8:02:00 AM,2015,5,24
9/24/2015 2:57:00 AM,2015,9,24
9/24/2015 6:17:00 AM,2015,9,24
11/24/2017 3:04:00 AM,2017,11,24
2/25/2016 8:52:00 AM,2016,2,25
6/25/2017 4:36:00 PM,2017,6,25
8/25/2017 3:17:00 PM,2017,8,25
11/25/2016 2:05:00 PM,2016,11,25
12/25/2017 2:14:00 PM,2017,12,25
4/27/2017 1:42:00 PM,2017,4,27
8/27/2015 9:44:00 PM,2015,8,27
9/28/2015 7:56:00 PM,2015,9,28
12/28/2015 12:17:00 PM,2015,12,28
3/29/2016 8:54:00 PM,2016,3,29
6/29/2015 4:29:00 AM,2015,6,29
12/29/2017 3:43:00 AM,2017,12,29
1/31/2015 4:25:00 PM,2015,1,31
3/31/2016 9:16:00 PM,2016,3,31
5/31/2015 3:44:00 PM,2015,5,31
10/31/2017 1:26:00 PM,2017,10,31
1/1/2018 10:59:00 PM,2018,1,1
1/2/2016 5:11:00 PM,2016,1,2
1/2/2018 1:00:00 PM,2018,1,2
2/3/2015 1:42:00 AM,2015,2,3
4/3/2016 2:30:00 AM,2016,4,3
6/4/2015 8:11:00 AM,2015,6,4
11/4/2015 5:16:00 PM,2015,11,4
3/5/2017 3:05:00 AM,2017,3,5
11/5/2016 10:42:00 PM,2016,11,5
2/6/2018 6:44:00 PM,2018,2,6
3/6/2017 6:57:00 AM,2017,3,6
9/6/2016 5:01:00 PM,2016,9,6
1/7/2016 5:26:00 AM,2016,1,7
4/8/2016 7:35:00 PM,2016,4,8
7/8/2016 10:42:00 PM,2016,7,8
8/8/2015 10:38:00 PM,2015,8,8
10/8/2017 3:03:00 PM,2017,10,8
11/8/2017 12:33:00 PM,2017,11,8
12/8/2017 9:26:00 AM,2017,12,8
2/9/2016 11:15:00 PM,2016,2,9
2/9/2017 11:32:00 AM,2017,2,9
12/9/2015 9:20:00 AM,2015,12,9
1/10/2018 4:35:00 AM,2018,1,10
1/11/2018 5:38:00 AM,2018,1,11
3/11/2015 2:05:00 PM,2015,3,11
4/11/2016 4:26:00 AM,2016,4,11
10/11/2015 4:41:00 AM,2015,10,11
3/12/2017 8:41:00 AM,2017,3,12
5/12/2017 7:49:00 PM,2017,5,12
5/12/2017 10:37:00 PM,2017,5,12
4/13/2016 12:34:00 AM,2016,4,13
12/13/2016 9:15:00 PM,2016,12,13
1/14/2016 9:17:00 AM,2016,1,14
9/14/2015 6:44:00 PM,2015,9,14
9/17/2016 5:47:00 AM,2016,9,17
1/20/2015 8:49:00 PM,2015,1,20
2/20/2016 2:39:00 PM,2016,2,20
4/20/2017 4:26:00 AM,2017,4,20
6/20/2017 3:07:00 AM,2017,6,20
8/20/2017 6:53:00 AM,2017,8,20
11/20/2016 12:10:00 PM,2016,11,20
2/21/2016 1:20:00 AM,2016,2,21
2/21/2017 7:55:00 PM,2017,2,21
6/21/2016 7:02:00 PM,2016,6,21
7/21/2017 7:17:00 AM,2017,7,21
1/22/2016 9:32:00 PM,2016,1,22
7/22/2015 6:33:00 AM,2015,7,22
10/22/2016 8:01:00 AM,2016,10,22
5/23/2016 8:03:00 AM,2016,5,23
